categoria_id,categoria_str,precio_venta,sku,precio_compra,img_caratula,precio_intercambio,titulo
1001,PlayStation 4,55.00,3391891990097,24.00,/product_images/Juegos/PS4 Juegos/3391891990097_s.jpg,34.00,Dragon Ball Xenoverse 2
1001,PlayStation 4,28.00,0711719800415,12.00,/product_images/Juegos/PS4 Juegos/0711719800415_s.jpg,17.00,Bloodborne
1001,PlayStation 4,12.00,4012927101179,2.00,/product_images/Juegos/PS4 Juegos/4012927101179_s.jpg,4.00,Pro Evolution Soccer 2016
1001,PlayStation 4,38.00,3307215977453,17.00,/product_images/Juegos/PS4 Juegos/3307215977453_s.jpg,24.00,Assassin's Creed: The Ezio Collection
1001,PlayStation 4,25.00,711719843337,11.00,/product_images/Juegos/PS4 Juegos/711719843337_s.jpg,15.00,God of War 3 - Remasterizado
1001,PlayStation 4,22.00,093155149007,9.00,/product_images/Juegos/PS4 Juegos/093155149007_s.jpg,13.00,"Evil Within, The"
1001,PlayStation 4,52.00,5021290072022,29.00,/product_images/Juegos/PS4 Juegos/5021290072022_s.jpg,35.00,Kingdom Hearts HD 2.8 Final Chapter Prologue
977,Nintendo 3DS,28.00,045496525507,13.00,/product_images/Juegos/3DS Juegos/045496525507_s.jpg,18.00,Tomodachi Life
977,Nintendo 3DS,12.00,045496520502,5.00,/product_images/Juegos/3DS Juegos/045496520502_s.jpg,7.00,Super Street Fighter 3D
977,Nintendo 3DS,28.00,045496523343,13.00,/product_images/Juegos/3DS Juegos/045496523343_s.jpg,18.00,Luigi's Mansion 2
977,Nintendo 3DS,22.00,045496527075,10.00,/product_images/Juegos/3DS Juegos/045496527075_s.jpg,14.00,Monster Hunter 4 Ultimate
977,Nintendo 3DS,18.00,045496524531,8.00,/product_images/Juegos/3DS Juegos/045496524531_s.jpg,11.00,Legend of Zelda: A Link Between Worlds
977,Nintendo 3DS,15.00,045496522629,7.00,/product_images/Juegos/3DS Juegos/045496522629_s.jpg,9.00,Profesor Layton: Máscara de los prodigio
977,Nintendo 3DS,18.00,045496524661,8.00,/product_images/Juegos/3DS Juegos/045496524661_s.jpg,11.00,Mario Party: Island Tour
977,Nintendo 3DS,25.00,045496529703,12.00,/product_images/Juegos/3DS Juegos/045496529703_s.jpg,16.00,Pokemon Mundo Megamisterioso
977,Nintendo 3DS,28.00,045496473617,13.00,/product_images/Juegos/3DS Juegos/045496473617_s.jpg,18.00,Dragon Quest VII: Fragmentos De Un Mundo Olvidado
977,Nintendo 3DS,12.00,0045496525187,5.00,/product_images/Juegos/3DS Juegos/0045496525187_s.jpg,7.00,Yoshi's New Island
977,Nintendo 3DS,22.00,045496528164,10.00,/product_images/Juegos/3DS Juegos/045496528164_s.jpg,14.00,Animal Crossing: Happy Home Designer
977,Nintendo 3DS,15.00,045496523923,7.00,/product_images/Juegos/3DS Juegos/045496523923_s.jpg,9.00,Mario & Luigi: Dream Team
977,Nintendo 3DS,12.00,045496523145,5.00,/product_images/Juegos/3DS Juegos/045496523145_s.jpg,7.00,Castlevania Lords Of Shadow
977,Nintendo 3DS,15.00,045496525118,7.00,/product_images/Juegos/3DS Juegos/045496525118_s.jpg,9.00,Inazuma Eleven 3: La Amenaza Del Ogro !
977,Nintendo 3DS,35.00,045496527297,19.00,/product_images/Juegos/3DS Juegos/045496527297_s.jpg,23.00,Legend of Zelda Majora's Mask
977,Nintendo 3DS,22.00,5021290053519,10.00,/product_images/Juegos/3DS Juegos/5021290053519_s.jpg,14.00,Kingdom Hearts 3D: Dream Drop Distance
977,Nintendo 3DS,28.00,045496524821,13.00,/product_images/Juegos/3DS Juegos/045496524821_s.jpg,18.00,Bravely Default
977,Nintendo 3DS,12.00,4012927084670,5.00,/product_images/Juegos/3DS Juegos/4012927084670_s.jpg,7.00,Metal Gear Solid: Snake Eater 3D
977,Nintendo 3DS,20.00,045496528485,9.00,/product_images/Juegos/3DS Juegos/045496528485_s.jpg,13.00,Legend of Zelda: Tri Force Heroes
977,Nintendo 3DS,30.00,045496474515,14.00,/product_images/Juegos/3DS Juegos/045496474515_s.jpg,19.00,Dragon Quest VIII: El Periplo Del Rey Maldito
977,Nintendo 3DS,35.00,045496472528,16.00,/product_images/Juegos/3DS Juegos/045496472528_s.jpg,22.00,Fire Emblem Birthright
977,Nintendo 3DS,20.00,045496471972,9.00,/product_images/Juegos/3DS Juegos/045496471972_s.jpg,13.00,Bravely Second: End Layer
977,Nintendo 3DS,20.00,5021290071308,9.00,/product_images/Juegos/3DS Juegos/5021290071308_s.jpg,13.00,Final Fantasy Explorers
977,Nintendo 3DS,15.00,045496523251,7.00,/product_images/Juegos/3DS Juegos/045496523251_s.jpg,9.00,Monster Hunter 3 Ultimate
977,Nintendo 3DS,12.00,045496524067,5.00,/product_images/Juegos/3DS Juegos/045496524067_s.jpg,7.00,Inazuma Eleven 3 : Fuego Explosivo
977,Nintendo 3DS,15.00,045496521981,7.00,/product_images/Juegos/3DS Juegos/045496521981_s.jpg,9.00,Mario Tennis Open
977,Nintendo 3DS,10.00,045496520069,4.00,/product_images/Juegos/3DS Juegos/045496520069_s.jpg,6.00,Nintendogs + Gatos: Golden Retriever
977,Nintendo 3DS,25.00,045496523626,12.00,/product_images/Juegos/3DS Juegos/045496523626_s.jpg,16.00,Donkey Kong Country Returns
977,Nintendo 3DS,15.00,045496525620,7.00,/product_images/Juegos/3DS Juegos/045496525620_s.jpg,9.00,Inazuma Eleven Go: Light
977,Nintendo 3DS,10.00,045496527822,4.00,/product_images/Juegos/3DS Juegos/045496527822_s.jpg,6.00,Puzzle & Dragons Z + Puzzle & Dragons - Super Mario Bros. Edition
977,Nintendo 3DS,20.00,045496522872,9.00,/product_images/Juegos/3DS Juegos/045496522872_s.jpg,13.00,Paper Mario: Sticker Star
977,Nintendo 3DS,15.00,5051893218732,7.00,/product_images/Juegos/3DS Juegos/5051893218732_s.jpg,9.00,LEGO Jurassic World (No Figure)
977,Nintendo 3DS,18.00,045496521585,8.00,/product_images/Juegos/3DS Juegos/045496521585_s.jpg,11.00,Resident Evil: Revelations
977,Nintendo 3DS,18.00,045496527518,8.00,/product_images/Juegos/3DS Juegos/045496527518_s.jpg,11.00,Inazuma Eleven Go Chrono Stones: Llamarada
977,Nintendo 3DS,35.00,045496523435,16.00,/product_images/Juegos/3DS Juegos/045496523435_s.jpg,22.00,Fire Emblem Awakening
977,Nintendo 3DS,18.00,045496527587,8.00,/product_images/Juegos/3DS Juegos/045496527587_s.jpg,11.00,Inazuma Eleven Go Chrono Stone: Trueno
977,Nintendo 3DS,22.00,0045496525453,10.00,/product_images/Juegos/3DS Juegos/0045496525453_s.jpg,14.00,Kirby Triple Deluxe
977,Nintendo 3DS,10.00,045496521011,4.00,/product_images/Juegos/3DS Juegos/045496521011_s.jpg,6.00,Star Fox 3D
977,Nintendo 3DS,28.00,045496527730,13.00,/product_images/Juegos/3DS Juegos/045496527730_s.jpg,18.00,Xenoblade Chronicles 3D
977,Nintendo 3DS,20.00,045496525996,9.00,/product_images/Juegos/3DS Juegos/045496525996_s.jpg,13.00,Fantasy Life
977,Nintendo 3DS,15.00,045496522780,7.00,/product_images/Juegos/3DS Juegos/045496522780_s.jpg,9.00,New Style Boutique
977,Nintendo 3DS,12.00,045496525699,5.00,/product_images/Juegos/3DS Juegos/045496525699_s.jpg,7.00,Inazuma Eleven Go: Shadow
977,Nintendo 3DS,15.00,045496523732,7.00,/product_images/Juegos/3DS Juegos/045496523732_s.jpg,9.00,Lego City Undercover: Chase Begins
977,Nintendo 3DS,4.00,5030934103978,0.90,/product_images/Juegos/3DS Juegos/5030934103978_s.jpg,1.50,FIFA 12
977,Nintendo 3DS,30.00,0045496525255,14.00,/product_images/Juegos/3DS Juegos/0045496525255_s.jpg,19.00,Profesor Layton vs. Phoenix Wright
834,Nintendo DS,25.00,045496462857,11.00,/product_images/Juegos/DS Juegos/045496462857_s.jpg,15.00,Pokemon Edicion Negra 2
834,Nintendo DS,12.00,045496468910,5.00,/product_images/Juegos/DS Juegos/045496468910_s.jpg,7.00,Profesor Layton y la Caja de Pandora
834,Nintendo DS,2.50,045496470210,0.60,/product_images/Juegos/DS Juegos/045496470210_s.jpg,0.90,Art Academy
834,Nintendo DS,32.00,045496469641,14.00,/product_images/Juegos/DS Juegos/045496469641B_s.jpg,20.00,Pokemon Oro HeartGold Sin Pokewalker
834,Nintendo DS,15.00,045496471057,6.00,/product_images/Juegos/DS Juegos/045496471057_s.jpg,9.00,Pokemon Edicion Negra
834,Nintendo DS,12.00,045496463595,5.00,/product_images/Juegos/DS Juegos/045496463595_s.jpg,7.00,Pokemon Mundo Misterioso Equipo Azul
834,Nintendo DS,12.00,045496465896,5.00,/product_images/Juegos/DS Juegos/045496465896_s.jpg,7.00,Mario Party DS
834,Nintendo DS,8.00,5030934057059,3.00,/product_images/Juegos/DS Juegos/5030934057059_s.jpg,5.00,My Sims
834,Nintendo DS,20.00,045496468644,9.00,/product_images/Juegos/DS Juegos/045496468644_s.jpg,12.00,Pokemon Platino
834,Nintendo DS,15.00,045496467944,6.00,/product_images/Juegos/DS Juegos/045496467944_s.jpg,9.00,Profesor Layton y la Villa Misteriosa
834,Nintendo DS,6.00,4005209077316,2.00,/product_images/Juegos/DS Juegos/4005209077316_s.jpg,3.00,Disney Cars
834,Nintendo DS,10.00,5060121822375,4.00,/product_images/Juegos/DS Juegos/5060121822375_s.jpg,6.00,Final fantasy XII: Revenant Wings
834,Nintendo DS,22.00,5051893153217,9.00,/product_images/Juegos/DS Juegos/5051893153217_s.jpg,13.00,LEGO Friends
834,Nintendo DS,1.00,045496467258,0.10,/product_images/Juegos/DS Juegos/045496467258_s.jpg,0.30,Cocina Conmigo
834,Nintendo DS,7.00,045496471729,3.00,/product_images/Juegos/DS Juegos/045496471729_s.jpg,4.00,Inazuma Eleven 2 : Ventisca Eterna
834,Nintendo DS,15.00,5060121822870,6.00,/product_images/Juegos/DS Juegos/5060121822870_s.jpg,9.00,Final Fantasy IV
834,Nintendo DS,18.00,5051893143461,8.00,/product_images/Juegos/DS Juegos/5051893143461_s.jpg,11.00,Lego Marvel Superheroes
834,Nintendo DS,15.00,5055277000982,6.00,/product_images/Juegos/DS Juegos/5055277000982_s.jpg,9.00,Mario & Sonic en los JJ.OO. de Invierno
834,Nintendo DS,25.00,045496470067,11.00,/product_images/Juegos/DS Juegos/045496470067_s.jpg,15.00,"Dragon Quest IX, Sentinels Of The Starry"
834,Nintendo DS,6.00,4005209082730,1.40,/product_images/Juegos/DS Juegos/4005209082730_s.jpg,2.00,Bratz Forever Diamondz
834,Nintendo DS,2.50,045496463052,0.30,/product_images/Juegos/DS Juegos/045496463052_s.jpg,0.70,Big Brain Academy
834,Nintendo DS,8.00,045496471644,3.00,/product_images/Juegos/DS Juegos/045496471644_s.jpg,5.00,Inazuma Eleven 2  Tormenta De Fuego
834,Nintendo DS,12.00,5060138433519,5.00,/product_images/Juegos/DS Juegos/5060138433519_s.jpg,7.00,Mario & Sonic en los Juegos Olimpicos
834,Nintendo DS,10.00,045496467036,4.00,/product_images/Juegos/DS Juegos/045496467036_s.jpg,6.00,Pokemon: Mundo Misterioso Expl. del Tiem
834,Nintendo DS,6.00,045496462239,2.00,/product_images/Juegos/DS Juegos/045496462239_s.jpg,3.00,NintenDogs Dachshund & Friends
834,Nintendo DS,10.00,045496464103,4.00,/product_images/Juegos/DS Juegos/045496464103_s.jpg,6.00,Pokemon Ranger
834,Nintendo DS,4.00,3348542202184,1.80,/product_images/Juegos/DS Juegos/3348542202184_s.jpg,2.00,Ice Age 2: El Deshielo
834,Nintendo DS,8.00,045496469160,3.00,/product_images/Juegos/DS Juegos/045496469160_s.jpg,5.00,Style Boutique
834,Nintendo DS,5.00,5030934092296,2.00,/product_images/Juegos/DS Juegos/5030934092296_s.jpg,3.00,FIFA 11
834,Nintendo DS,2.00,045496465650,0.40,/product_images/Juegos/DS Juegos/045496465650_s.jpg,0.70,Naruto: Ninja Council
834,Nintendo DS,2.00,3307210322128,0.40,/product_images/Juegos/DS Juegos/3307210322128_s.jpg,0.70,Imagina ser Disenadora de Moda
834,Nintendo DS,6.00,5030934059336,2.00,/product_images/Juegos/DS Juegos/5030934059336_s.jpg,3.00,Need For Speed: Pro Street
834,Nintendo DS,15.00,045496470555,6.00,/product_images/Juegos/DS Juegos/045496470555_s.jpg,9.00,"Profesor Layton y El Futuro Perdido, El"
834,Nintendo DS,6.00,4005209149921,2.00,/product_images/Juegos/DS Juegos/4005209149921_s.jpg,3.00,Monster High
834,Nintendo DS,25.00,045496465537,11.00,/product_images/Juegos/DS Juegos/045496465537_s.jpg,15.00,Pokemon Edicion Blanca 2
830,PC,0.10,8436010150527,0.01,/product_images/Juegos/PC Juegos/8436010150527_s.jpg,0.01,Torrente El Juego
830,PC,0.75,8436010154587,0.10,/product_images/Juegos/PC Juegos/8436010154587_s.jpg,0.20,Caos En Deponia
834,Nintendo DS,12.00,5026555042499,5.00,/product_images/Juegos/DS Juegos/5026555042499_s.jpg,7.00,Grand Theft Auto: Chinatown Wars
830,PC,0.10,8436010150541,0.01,/product_images/defimg3_s.jpg,0.01,PATRICIAN II
830,PC,0.10,8414185050873,0.01,/product_images/Juegos/PC Juegos/8414185050873_s.jpg,0.01,Los Sims Animales A Raudales (SN) (2 CDS)
834,Nintendo DS,18.00,5021290045880,8.00,/product_images/Juegos/DS Juegos/5021290045880_s.jpg,11.00,Kingdom Hearts Re:coded
830,PC,0.10,8436010150909,0.01,/product_images/Juegos/PC Juegos/8436010150909_s.jpg,0.01,Pro Race Driver
830,PC,0.50,8431474001200,0.01,/product_images/defimg2_s.jpg,0.10,Classic Games Collection
834,Nintendo DS,10.00,045496462796,4.00,/product_images/Juegos/DS Juegos/045496462796_s.jpg,6.00,Metroid Prime Hunters
834,Nintendo DS,7.00,045496463687,3.00,/product_images/Juegos/DS Juegos/045496463687_s.jpg,4.00,Mario Slam Basketball
830,PC,1.50,8436010150572,0.20,/product_images/Juegos/PC Juegos/8436010150572_s.jpg,0.40,Imperium II
834,Nintendo DS,10.00,045496467722,4.00,/product_images/Juegos/DS Juegos/045496467722_s.jpg,6.00,Pokemon Ranger: Sombras de Almia
830,PC,4.50,3307210148971,0.90,/product_images/Juegos/PC Juegos/3307210148971_s.jpg,1.60,Age of Empires (Gold Edition)
834,Nintendo DS,3.00,3307210240354,0.70,/product_images/Juegos/DS Juegos/3307210240354_s.jpg,1.10,Catz
821,PlayStation 3,10.00,3307215633243,4.00,/product_images/Juegos/PS3 Juegos/3307215633243_s.jpg,6.00,Far Cry 3
830,PC,0.75,8436010154037,0.10,/product_images/Juegos/PC Juegos/8436010154037_s.jpg,0.20,"Fuga De Deponia, La"
830,PC,0.25,843601015054100001,0.01,/product_images/Juegos/PC Juegos/843601015054100001_s.jpg,0.01,Colin McRae Rally 2
834,Nintendo DS,5.00,5030934066150,1.20,/product_images/Juegos/DS Juegos/5030934066150_s.jpg,1.90,My Sims Kingdom
821,PlayStation 3,15.00,3307215793299,6.00,/product_images/Juegos/PS3 Juegos/3307215793299_s.jpg,9.00,Far Cry 4
821,PlayStation 3,22.00,5030946112869,5.00,/product_images/Juegos/PS3 Juegos/5030946112869_s.jpg,8.00,FIFA 16
830,PC,0.50,3307210220134,0.01,/product_images/Juegos/PC Juegos/3307210220134_s.jpg,0.10,Splinter Cell Chaos Theory
830,PC,2.00,8427897000982,0.30,/product_images/defimg5_s.jpg,0.60,House Of The Dead
821,PlayStation 3,22.00,5030917162459,9.00,/product_images/Juegos/PS3 Juegos/5030917162459_s.jpg,13.00,Call Of Duty: Black Ops III
821,PlayStation 3,22.00,0711719274551,9.00,/product_images/Juegos/PS3 Juegos/0711719274551_s.jpg,13.00,Last Of Us
830,PC,0.50,8414185051146,0.01,/product_images/Juegos/PC Juegos/8414185051146_s.jpg,0.10,Los Sims Superstar (SN) (2CD) Expansion
830,PC,0.10,3307210136817,0.01,/product_images/Juegos/PC Juegos/3307210136817_s.jpg,0.01,CSI: Crime Scene Investigation
821,PlayStation 3,10.00,5026555402057,4.00,/product_images/Juegos/PS3 Juegos/5026555402057_s.jpg,6.00,Red Dead Redemption
821,PlayStation 3,10.00,711719158264,4.00,/product_images/Juegos/PS3 Juegos/711719158264_s.jpg,6.00,God of War III (3)
821,PlayStation 3,15.00,711719412915,6.00,/product_images/Juegos/PS3 Juegos/711719412915_s.jpg,9.00,Minecraft
821,PlayStation 3,10.00,3307215644867,4.00,/product_images/Juegos/PS3 Juegos/3307215644867_s.jpg,6.00,Assassin's Creed III (3)
830,PC,12.00,5026555038577,2.00,/product_images/defimg2_s.jpg,4.00,Grand Theft Auto San Andreas
821,PlayStation 3,0.25,5030934104043,0.01,/product_images/Juegos/PS3 Juegos/5030934104043_s.jpg,0.01,FIFA 12
821,PlayStation 3,12.00,3307215704974,5.00,/product_images/Juegos/PS3 Juegos/3307215704974_s.jpg,7.00,Assassin's Creed 4: Black Flag
830,PC,0.50,8414606866984,0.10,/product_images/Juegos/PC Juegos/8414606866984_s.jpg,0.10,Skyhill
821,PlayStation 3,10.00,711719128359,4.00,/product_images/Juegos/PS3 Juegos/711719128359_s.jpg,6.00,Uncharted 2: Among Thieves
821,PlayStation 3,18.00,3307215721957,8.00,/product_images/Juegos/PS3 Juegos/3307215721957_s.jpg,11.00,Watch Dogs
830,PC,5.00,3348542135710,1.20,/product_images/Juegos/PC Juegos/3348542135710_s.jpg,1.90,Warcraft 3: Reign of Chaos (SN) 1CD
830,PC,0.75,3307211609143,0.10,/product_images/Juegos/PC Juegos/3307211609143_s.jpg,0.20,Prince of Persia (2008)
821,PlayStation 3,10.00,711719467359,4.00,/product_images/Juegos/PS3 Juegos/711719467359_s.jpg,6.00,Uncharted: El Tesoro de Drake
821,PlayStation 3,0.25,4012927053393,0.01,/product_images/Juegos/PS3 Juegos/4012927053393_s.jpg,0.01,Pro Evolution Soccer (PES) 2012
830,PC,3.00,8414185050255,0.40,/product_images/defimg5_s.jpg,0.90,Harry Potter y la Piedra Filosofal (SN)
830,PC,0.50,8436010150299,0.01,/product_images/defimg4_s.jpg,0.10,Real War. Estrategia En Tiempo Real
821,PlayStation 3,8.00,3307211666535,1.90,/product_images/Juegos/PS3 Juegos/3307211666535_s.jpg,3.00,Assassin's Creed II
821,PlayStation 3,8.00,093155141292,3.00,/product_images/Juegos/PS3 Juegos/093155141292_s.jpg,5.00,Elder Scrolls V: Skyrim
821,PlayStation 3,6.00,711719999256,2.00,/product_images/Juegos/PS3 Juegos/711719999256_s.jpg,3.00,Little Big Planet
821,PlayStation 3,0.25,5030934077989,0.01,/product_images/Juegos/PS3 Juegos/5030934077989_s.jpg,0.01,FIFA 10
821,PlayStation 3,10.00,5030917124181,4.00,/product_images/Juegos/PS3 Juegos/5030917124181_s.jpg,6.00,Destiny
830,PC,1.00,3307210211989,0.10,/product_images/Juegos/PC Juegos/3307210211989_s.jpg,0.30,Prince of Persia Ed. Col.
830,PC,0.25,3307210147196,0.01,/product_images/defimg4_s.jpg,0.01,XIII
830,PC,1.50,3307210217493,0.20,/product_images/Juegos/PC Juegos/3307210217493_s.jpg,0.40,Heroes of Might & Magic V (SN)
821,PlayStation 3,8.00,3307210263483,1.90,/product_images/Juegos/PS3 Juegos/3307210263483_s.jpg,3.00,Assassin's Creed
821,PlayStation 3,1.50,4012927054574,0.30,/product_images/Juegos/PS3 Juegos/4012927054574_s.jpg,0.50,Pro Evolution Soccer (PES) 2013
821,PlayStation 3,0.25,4012927052228,0.01,/product_images/Juegos/PS3 Juegos/4012927052228_s.jpg,0.01,Pro Evolution Soccer (PES) 2011
830,PC,0.10,8414185050507,0.01,/product_images/Juegos/PC Juegos/8414185050507_s.jpg,0.01,Los Sims de Vacaciones (SN) 1CD
830,PC,3.00,8414185032879,0.40,/product_images/Juegos/PC Juegos/8414185032879_s.jpg,0.90,Los Sims 2 Mascotas Expansion (SN)
830,PC,7.00,3307210263575,1.40,/product_images/Juegos/PC Juegos/3307210263575_s.jpg,2.00,Assassin's Creed
821,PlayStation 3,8.00,5055060925751,3.00,/product_images/Juegos/PS3 Juegos/5055060925751_s.jpg,5.00,Resident Evil 5
821,PlayStation 3,15.00,5055060928059,6.00,/product_images/Juegos/PS3 Juegos/5055060928059_s.jpg,9.00,Resident Evil 6
821,PlayStation 3,0.25,4012927051641,0.01,/product_images/Juegos/PS3 Juegos/4012927051641_s.jpg,0.01,Pro Evolution Soccer 2010
830,PC,3.50,4041417200344,0.80,/product_images/Juegos/PC Juegos/4041417200344_s.jpg,1.30,Construction Simulator 2015 (P)
830,PC,1.50,3307211657861,0.20,/product_images/Juegos/PC Juegos/3307211657861_s.jpg,0.40,Call of Juarez: Bound in Blood
830,PC,3.00,8426412003255,0.40,/product_images/defimg2_s.jpg,0.90,Blade: Edge Of Darkness
821,PlayStation 3,18.00,711719250173,8.00,/product_images/Juegos/PS3 Juegos/711719250173_s.jpg,11.00,Gran Turismo 6
821,PlayStation 3,6.00,093155125421,2.00,/product_images/Juegos/PS3 Juegos/093155125421_s.jpg,3.00,Fallout 3
821,PlayStation 3,6.00,5026555400411,2.00,/product_images/Juegos/PS3 Juegos/5026555400411_s.jpg,3.00,L.A Noire
830,PC,7.00,5026555036337,1.40,/product_images/Juegos/PC Juegos/5026555036337_s.jpg,2.00,Grand Theft Auto Vice City
830,PC,1.50,8414185051856,0.20,/product_images/Juegos/PC Juegos/8414185051856_s.jpg,0.40,Los Sims 2 Universitarios Expansion (SN) 3C
830,PC,2.00,8414185032411,0.30,/product_images/defimg3_s.jpg,0.60,Los Sims 2 Abren Negocios (SN)(CD)
821,PlayStation 3,0.25,5030934092326,0.01,/product_images/Juegos/PS3 Juegos/5030934092326_s.jpg,0.01,FIFA 11
821,PlayStation 3,8.00,3307217927104,1.90,/product_images/Juegos/PS3 Juegos/3307217927104_s.jpg,3.00,Assassins Creed: Hermandad
821,PlayStation 3,3.00,4012927056219,0.70,/product_images/Juegos/PS3 Juegos/4012927056219_s.jpg,1.10,Pro Evolution Soccer (PES) 2014
830,PC,0.25,8414185051399,0.01,/product_images/defimg3_s.jpg,0.01,Los Sims Magia Potagia (SN) (2 CDS) Expans
830,PC,0.75,8436010151531,0.10,/product_images/Juegos/PC Juegos/8436010151531_s.jpg,0.20,Sherlock Holmes La Aventura (The Awakene
830,PC,3.00,4020628502096,0.40,/product_images/Juegos/PC Juegos/4020628502096_s.jpg,0.90,Sacred 2: Fallen Angel (SN)
821,PlayStation 3,10.00,3307215590058,4.00,/product_images/Juegos/PS3 Juegos/3307215590058_s.jpg,6.00,Assassin's Creed: Revelations
821,PlayStation 3,6.00,4012927050156,2.00,/product_images/Juegos/PS3 Juegos/4012927050156_s.jpg,3.00,Metal Gear Solid 4: Guns of the Patriots
821,PlayStation 3,12.00,5051893074819,5.00,/product_images/Juegos/PS3 Juegos/5051893074819_s.jpg,7.00,Batman Arkham City
830,PC,0.75,5017783022650,0.10,/product_images/defimg5_s.jpg,0.20,Flatout 2
830,PC,0.75,3307210226518,0.10,/product_images/Juegos/PC Juegos/3307210226518_s.jpg,0.20,Rainbow Six Vegas
830,PC,0.50,4020636127014,0.01,/product_images/Juegos/PC Juegos/4020636127014_s.jpg,0.10,Mega Tycoon
821,PlayStation 3,8.00,5026555403818,3.00,/product_images/Juegos/PS3 Juegos/5026555403818_s.jpg,5.00,Grand Theft Auto: Episodes from Liberty
821,PlayStation 3,18.00,3296580800070,8.00,/product_images/Juegos/PS3 Juegos/3296580800070_s.jpg,11.00,Tekken 6
821,PlayStation 3,5.00,711719147787,2.00,/product_images/Juegos/PS3 Juegos/711719147787_s.jpg,3.00,KillZone 3
990,PlayStation Vita,18.00,5030934109192,8.00,/product_images/Juegos/PS Vita Juegos/5030934109192_s.jpg,11.00,Need For Speed: Most Wanted 12
